ProductID	Company	ProductName	IndexName	Currency	ParticipationRate	CapRate	FloorRate	TermYears	Status	CohortNo	CohortStartDate	CohortEndDate	IndexBaseValue	Date	Price	FXMonth	FXPair	FXRate	IndexNormalized	RawIndexReturn	ParticipatedReturn	CreditedReturn	ProductValue
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-30	"14,093.40"	2023-03-01	USD/THB	33.73	96.25	8.75%	6.56%	6.56%	106.56
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-03-31	"13,965.34"	2023-03-01	USD/THB	33.73	95.37	7.76%	5.82%	5.82%	105.82
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-03	"14,265.12"	2023-04-01	USD/THB	33.59	97.42	10.07%	7.55%	7.55%	107.55
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-04	"14,301.57"	2023-04-01	USD/THB	33.59	97.67	10.35%	7.76%	7.76%	107.76
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-05	"14,183.64"	2023-04-01	USD/THB	33.59	96.86	9.44%	7.08%	7.08%	107.08
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-06	"14,480.35"	2023-04-01	USD/THB	33.59	98.89	11.73%	8.80%	8.80%	108.80
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-07	"14,535.08"	2023-04-01	USD/THB	33.59	99.26	12.15%	9.12%	9.12%	109.12
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-10	"14,557.10"	2023-04-01	USD/THB	33.59	99.41	12.32%	9.24%	9.24%	109.24
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-11	"14,605.81"	2023-04-01	USD/THB	33.59	99.75	12.70%	9.52%	9.52%	109.52
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-12	"14,710.72"	2023-04-01	USD/THB	33.59	100.46	13.51%	10.13%	10.13%	110.13
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-13	"14,462.05"	2023-04-01	USD/THB	33.59	98.76	11.59%	8.69%	8.69%	108.69
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-14	"14,735.46"	2023-04-01	USD/THB	33.59	100.63	13.70%	10.27%	10.27%	110.27
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-17	"14,781.93"	2023-04-01	USD/THB	33.59	100.95	14.06%	10.54%	10.54%	110.54
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-18	"14,854.79"	2023-04-01	USD/THB	33.59	101.45	14.62%	10.97%	10.97%	110.97
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-19	"14,705.88"	2023-04-01	USD/THB	33.59	100.43	13.47%	10.10%	10.10%	110.10
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-20	"15,048.15"	2023-04-01	USD/THB	33.59	102.77	16.11%	12.08%	12.08%	112.08
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-21	"14,792.21"	2023-04-01	USD/THB	33.59	101.02	14.14%	10.60%	10.60%	110.60
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-24	"14,696.52"	2023-04-01	USD/THB	33.59	100.37	13.40%	10.05%	10.05%	110.05
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-25	"14,649.98"	2023-04-01	USD/THB	33.59	100.05	13.04%	9.78%	9.78%	109.78
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-26	"14,375.71"	2023-04-01	USD/THB	33.59	98.18	10.92%	8.19%	8.19%	108.19
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-27	"14,214.10"	2023-04-01	USD/THB	33.59	97.07	9.68%	7.26%	7.26%	107.26
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-04-28	"14,435.29"	2023-04-01	USD/THB	33.59	98.58	11.38%	8.54%	8.54%	108.54
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-01	"14,362.45"	2023-05-01	USD/THB	33.28	98.08	10.82%	8.12%	8.12%	108.12
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-02	"14,305.60"	2023-05-01	USD/THB	33.28	97.70	10.38%	7.79%	7.79%	107.79
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-03	"14,363.03"	2023-05-01	USD/THB	33.28	98.09	10.83%	8.12%	8.12%	108.12
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-04	"14,337.84"	2023-05-01	USD/THB	33.28	97.92	10.63%	7.97%	7.97%	107.97
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-05	"14,103.61"	2023-05-01	USD/THB	33.28	96.32	8.82%	6.62%	6.62%	106.62
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-08	"14,021.11"	2023-05-01	USD/THB	33.28	95.75	8.19%	6.14%	6.14%	106.14
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-09	"13,892.35"	2023-05-01	USD/THB	33.28	94.87	7.19%	5.40%	5.40%	105.40
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-10	"13,866.45"	2023-05-01	USD/THB	33.28	94.70	6.99%	5.25%	5.25%	105.25
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-11	"14,001.10"	2023-05-01	USD/THB	33.28	95.62	8.03%	6.02%	6.02%	106.02
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-12	"14,213.40"	2023-05-01	USD/THB	33.28	97.07	9.67%	7.25%	7.25%	107.25
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-15	"14,269.43"	2023-05-01	USD/THB	33.28	97.45	10.10%	7.58%	7.58%	107.58
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-16	"13,999.39"	2023-05-01	USD/THB	33.28	95.61	8.02%	6.01%	6.01%	106.01
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-17	"13,797.39"	2023-05-01	USD/THB	33.28	94.23	6.46%	4.85%	4.85%	104.85
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-18	"13,569.20"	2023-05-01	USD/THB	33.28	92.67	4.70%	3.53%	3.53%	103.53
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-19	"13,658.25"	2023-05-01	USD/THB	33.28	93.28	5.39%	4.04%	4.04%	104.04
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-22	"13,766.88"	2023-05-01	USD/THB	33.28	94.02	6.23%	4.67%	4.67%	104.67
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-23	"13,738.66"	2023-05-01	USD/THB	33.28	93.82	6.01%	4.51%	4.51%	104.51
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-24	"13,723.25"	2023-05-01	USD/THB	33.28	93.72	5.89%	4.42%	4.42%	104.42
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-25	"13,845.94"	2023-05-01	USD/THB	33.28	94.56	6.84%	5.13%	5.13%	105.13
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-26	"14,096.77"	2023-05-01	USD/THB	33.28	96.27	8.77%	6.58%	6.58%	106.58
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-29	"14,280.31"	2023-05-01	USD/THB	33.28	97.52	10.19%	7.64%	7.64%	107.64
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-30	"14,382.30"	2023-05-01	USD/THB	33.28	98.22	10.97%	8.23%	8.23%	108.23
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-05-31	"14,330.62"	2023-05-01	USD/THB	33.28	97.87	10.58%	7.93%	7.93%	107.93
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-06-01	"14,300.49"	2023-06-01	USD/THB	33.42	97.66	10.34%	7.76%	7.76%	107.76
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-06-02	"14,364.96"	2023-06-01	USD/THB	33.42	98.10	10.84%	8.13%	8.13%	108.13
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-06-05	"14,067.21"	2023-06-01	USD/THB	33.42	96.07	8.54%	6.41%	6.41%	106.41
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-06-06	"13,561.31"	2023-06-01	USD/THB	33.42	92.61	4.64%	3.48%	3.48%	103.48
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-06-07	"13,836.67"	2023-06-01	USD/THB	33.42	94.49	6.76%	5.07%	5.07%	105.07
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-06-08	"13,621.26"	2023-06-01	USD/THB	33.42	93.02	5.10%	3.83%	3.83%	103.83
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-06-09	"13,845.08"	2023-06-01	USD/THB	33.42	94.55	6.83%	5.12%	5.12%	105.12
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-06-12	"13,636.78"	2023-06-01	USD/THB	33.42	93.13	5.22%	3.92%	3.92%	103.92
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-06-13	"13,848.33"	2023-06-01	USD/THB	33.42	94.57	6.85%	5.14%	5.14%	105.14
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-06-14	"13,577.10"	2023-06-01	USD/THB	33.42	92.72	4.76%	3.57%	3.57%	103.57
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-06-15	"13,790.22"	2023-06-01	USD/THB	33.42	94.18	6.41%	4.80%	4.80%	104.80
SCB_NASDAQ	SCB Life	SCB NASDAQ 100 Linked	NASDAQ 100	USD	75.00%	14.00%	0.00%	5	Active	1	2023-03-01	2028-03-01	"12,960.00"	2023-06-16	"13,664.06"	2023-06-01	USD/THB	33.42	93.32	5.43%	4.07%	4.07%	104.07
SCB_NIKKEI	SCB Life	SCB Nikkei 225 Linked	Nikkei 225	JPY	85.00%	13.00%	0.00%	5	Active	1	2023-06-01	2028-06-01	"31,148.00"	2023-06-01	"34,717.25"	2023-06-01	JPY/THB	0.24	100.00	11.46%	9.74%	9.74%	109.74
SCB_NIKKEI	SCB Life	SCB Nikkei 225 Linked	Nikkei 225	JPY	85.00%	13.00%	0.00%	5	Active	1	2023-06-01	2028-06-01	"31,148.00"	2023-06-02	"34,708.07"	2023-06-01	JPY/THB	0.24	99.97	11.43%	9.72%	9.72%	109.72
SCB_NIKKEI	SCB Life	SCB Nikkei 225 Linked	Nikkei 225	JPY	85.00%	13.00%	0.00%	5	Active	1	2023-06-01	2028-06-01	"31,148.00"	2023-06-05	"34,756.55"	2023-06-01	JPY/THB	0.24	100.11	11.59%	9.85%	9.85%	109.85
SCB_NIKKEI	SCB Life	SCB Nikkei 225 Linked	Nikkei 225	JPY	85.00%	13.00%	0.00%	5	Active	1	2023-06-01	2028-06-01	"31,148.00"	2023-06-06	"34,639.58"	2023-06-01	JPY/THB	0.24	99.78	11.21%	9.53%	9.53%	109.53
SCB_NIKKEI	SCB Life	SCB Nikkei 225 Linked	Nikkei 225	JPY	85.00%	13.00%	0.00%	5	Active	1	2023-06-01	2028-06-01	"31,148.00"	2023-06-07	"34,667.01"	2023-06-01	JPY/THB	0.24	99.86	11.30%	9.60%	9.60%	109.60
SCB_NIKKEI	SCB Life	SCB Nikkei 225 Linked	Nikkei 225	JPY	85.00%	13.00%	0.00%	5	Active	1	2023-06-01	2028-06-01	"31,148.00"	2023-06-08	"35,734.76"	2023-06-01	JPY/THB	0.24	102.93	14.73%	12.52%	12.52%	112.52
SCB_NIKKEI	SCB Life	SCB Nikkei 225 Linked	Nikkei 225	JPY	85.00%	13.00%	0.00%	5	Active	1	2023-06-01	2028-06-01	"31,148.00"	2023-06-09	"35,266.36"	2023-06-01	JPY/THB	0.24	101.58	13.22%	11.24%	11.24%	111.24
SCB_NIKKEI	SCB Life	SCB Nikkei 225 Linked	Nikkei 225	JPY	85.00%	13.00%	0.00%	5	Active	1	2023-06-01	2028-06-01	"31,148.00"	2023-06-12	"35,311.69"	2023-06-01	JPY/THB	0.24	101.71	13.37%	11.36%	11.36%	111.36
SCB_NIKKEI	SCB Life	SCB Nikkei 225 Linked	Nikkei 225	JPY	85.00%	13.00%	0.00%	5	Active	1	2023-06-01	2028-06-01	"31,148.00"	2023-06-13	"35,627.04"	2023-06-01	JPY/THB	0.24	102.62	14.38%	12.22%	12.22%	112.22
SCB_NIKKEI	SCB Life	SCB Nikkei 225 Linked	Nikkei 225	JPY	85.00%	13.00%	0.00%	5	Active	1	2023-06-01	2028-06-01	"31,148.00"	2023-06-14	"36,092.79"	2023-06-01	JPY/THB	0.24	103.96	15.88%	13.49%	13.00%	113.00
SCB_NIKKEI	SCB Life	SCB Nikkei 225 Linked	Nikkei 225	JPY	85.00%	13.00%	0.00%	5	Active	1	2023-06-01	2028-06-01	"31,148.00"	2023-06-15	"36,299.87"	2023-06-01	JPY/THB	0.24	104.56	16.54%	14.06%	13.00%	113.00
SCB_NIKKEI	SCB Life	SCB Nikkei 225 Linked	Nikkei 225	JPY	85.00%	13.00%	0.00%	5	Active	1	2023-06-01	2028-06-01	"31,148.00"	2023-06-16	"35,865.44"	2023-06-01	JPY/THB	0.24	103.31	15.15%	12.87%	12.87%	112.87
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-01	"4,514.70"	2023-02-01	EUR/THB	37.20	100.00	5.81%	4.93%	4.93%	104.93
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-02	"4,551.78"	2023-02-01	EUR/THB	37.20	100.82	6.67%	5.67%	5.67%	105.67
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-03	"4,503.60"	2023-02-01	EUR/THB	37.20	99.75	5.54%	4.71%	4.71%	104.71
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-06	"4,548.14"	2023-02-01	EUR/THB	37.20	100.74	6.59%	5.60%	5.60%	105.60
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-07	"4,506.21"	2023-02-01	EUR/THB	37.20	99.81	5.61%	4.77%	4.77%	104.77
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-08	"4,535.90"	2023-02-01	EUR/THB	37.20	100.47	6.30%	5.36%	5.36%	105.36
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-09	"4,620.57"	2023-02-01	EUR/THB	37.20	102.35	8.29%	7.04%	7.04%	107.04
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-10	"4,576.08"	2023-02-01	EUR/THB	37.20	101.36	7.24%	6.16%	6.16%	106.16
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-13	"4,583.54"	2023-02-01	EUR/THB	37.20	101.52	7.42%	6.31%	6.31%	106.31
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-14	"4,555.95"	2023-02-01	EUR/THB	37.20	100.91	6.77%	5.76%	5.76%	105.76
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-15	"4,532.59"	2023-02-01	EUR/THB	37.20	100.40	6.22%	5.29%	5.29%	105.29
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-16	"4,590.23"	2023-02-01	EUR/THB	37.20	101.67	7.58%	6.44%	6.44%	106.44
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-17	"4,497.84"	2023-02-01	EUR/THB	37.20	99.63	5.41%	4.60%	4.60%	104.60
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-20	"4,517.78"	2023-02-01	EUR/THB	37.20	100.07	5.88%	5.00%	5.00%	105.00
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-21	"4,606.05"	2023-02-01	EUR/THB	37.20	102.02	7.95%	6.75%	6.75%	106.75
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-22	"4,577.47"	2023-02-01	EUR/THB	37.20	101.39	7.28%	6.18%	6.18%	106.18
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-23	"4,589.42"	2023-02-01	EUR/THB	37.20	101.66	7.56%	6.42%	6.42%	106.42
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-24	"4,640.79"	2023-02-01	EUR/THB	37.20	102.79	8.76%	7.45%	7.45%	107.45
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-27	"4,570.48"	2023-02-01	EUR/THB	37.20	101.24	7.11%	6.05%	6.05%	106.05
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-02-28	"4,549.97"	2023-02-01	EUR/THB	37.20	100.78	6.63%	5.64%	5.64%	105.64
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-01	"4,554.81"	2023-03-01	EUR/THB	36.81	100.89	6.75%	5.73%	5.73%	105.73
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-02	"4,593.26"	2023-03-01	EUR/THB	36.81	101.74	7.65%	6.50%	6.50%	106.50
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-03	"4,589.26"	2023-03-01	EUR/THB	36.81	101.65	7.55%	6.42%	6.42%	106.42
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-06	"4,625.79"	2023-03-01	EUR/THB	36.81	102.46	8.41%	7.15%	7.15%	107.15
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-07	"4,634.65"	2023-03-01	EUR/THB	36.81	102.66	8.62%	7.32%	7.32%	107.32
MT_EURO	Muang Thai Life	MT Euro Stoxx 50 Linked	Euro Stoxx 50	EUR	85.00%	11.00%	0.00%	5	Active	1	2023-02-01	2028-02-01	"4,267.00"	2023-03-08	"4,653.08"	2023-03-01	EUR/THB	36.81	103.07	9.05%	7.69%	7.69%	107.69
